bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
38530,Aftershock  (Sweet Valley High Super Edition  #12),Francine Pascal/Kate William,3.70,0553492365,9780553492361,eng,227,286,7,11/10/1998,Bantam
38531,Sweet 18 (SVH Senior Year  #48),Francine Pascal/Kate William,3.47,0553493973,9780553493979,en-US,179,116,3,1/14/2003,Bantam
38532,The New Jessica (Sweet Valley High  #32),Francine Pascal/Kate William,3.44,0553275607,9780553275605,eng,136,1054,25,10/1/1986,Bantam Books
38533,Double Love (Sweet Valley High  #1),Francine Pascal/Kate William,3.54,0553275674,9780553275674,eng,182,108,17,9/1/1984,Bantam Books
38536,Happily Ever After (Sweet Valley High  #134),Francine Pascal/Kate William,3.58,0553570684,9780553570687,eng,199,251,5,8/11/1997,Bantam
38538,Forbidden Love (Sweet Valley High #34),Francine Pascal/Kate William,3.32,0553275216,9780553275216,eng,138,5,0,1/1/1987,Bantam Books
38539,Control Freak (SVH Senior Year  #35),Francine Pascal,3.33,0553493841,9780553493849,eng,192,120,1,11/13/2001,Bantam
38547,Mosquito Bite,Alexandra Siy/Dennis Kunkel,3.51,157091592X,9781570915925,eng,32,72,19,2/1/2006,Charlesbridge
38548,Love Bites (Argeneau #2),Lynsay Sands,4.13,0505525534,9780505525536,eng,373,18631,564,1/6/2004,Love Spell
38549,Nigella Bites: From Family Meals to Elegant Dinners--Easy  Delectable Recipes for Any Occasion,Nigella Lawson/Francesca Yorke,4.00,0786868694,9780786868698,eng,254,6587,71,11/13/2002,Hachette Books
38551,The Pursuit of History,John Tosh/Sean Lang,3.46,1405823518,9781405823517,en-US,357,374,17,2/1/2006,Longman Publishing Group
38560,Vegas Bites: A Werewolf Romance Anthology,L.A. Banks/J.M. Jeffries/Seressie Glass/Natalie Dunbar,4.12,1600430015,9781600430015,en-US,346,195,6,11/15/2006,Parker Publishing Llc
38562,A Bite to Remember (Argeneau #5),Lynsay Sands,4.24,006077407X,9780060774073,eng,362,17710,393,6/27/2006,Avon
38564,Boys that Bite (Blood Coven Vampire  #1),Mari Mancusi,3.68,0425209423,9780425209424,en-US,272,10669,498,4/4/2006,Berkley
38568,A Quick Bite (Argeneau #1),Lynsay Sands,3.91,0060773758,9780060773755,eng,360,35275,1370,3/31/2020,Avon
38570,Bite Club (Bite Club  #1),Howard Chaykin/David Tischman/David Hahn,3.07,1845760654,9781845760656,en-US,144,148,12,4/20/2005,Vertigo (DC Comics)
38572,Last Bite,Nancy Verde Barr,3.42,1565124952,9781565124950,eng,308,372,66,6/9/2006,Algonquin Books
38583,Bite Me!: An Unofficial Guide to the World of Buffy the Vampire Slayer,Nikki Stafford,4.13,1550225405,9781550225402,en-US,450,338,8,9/1/2002,ECW Press
38585,Small Bites  Big Nights: Seductive Little Plates for Intimate Occasions and Lavish Parties,Govind Armstrong/Lisa Romerein/Tyler Florence,3.60,0307337936,9780307337931,eng,256,20,3,4/10/2007,Clarkson Potter
38592,Plants Bite Back! (DK Readers),Richard Platt,3.88,0789447541,0635517047547,eng,48,21,5,10/25/1999,DK Publishing (Dorling Kindersley)
38593,Last Wish (Sweet Valley High),Francine Pascal,3.91,0553507354,9780553507355,eng,231,2,0,5/1/1999,Bantam Books
38597,Starting Over (Sweet Valley High  #33),Francine Pascal/Kate William,3.35,0553274910,9780553274912,eng,153,3,0,12/1/1986,Bantam Books
38601,Dear Sister (Sweet Valley High  #7),Francine Pascal/Kate William,3.53,0553276727,9780553276725,eng,160,2071,81,11/1/1984,Bantam Books
38609,Don't Wait for Your Ship to Come In... Swim Out to Meet It!: Bite-Sized Inspirations to Help You Achieve Your Dreams,John Mason,3.22,1562920588,9781562920586,eng,160,9,2,12/1/1994,Honor Books
38619,Magic Bites (Kate Daniels  #1),Ilona Andrews,4.07,0441014895,9780441014897,eng,261,86675,5395,3/27/2007,Ace
38633,The Secret Garden,Frances Hodgson Burnett/Graham Rust,4.13,0590240773,9780590240772,eng,298,254,24,6/1/1999,Scholastic
38638,The Secret Garden,Frances Hodgson Burnett/Scott McKowen,4.13,1402714599,9781402714597,eng,248,575,61,10/1/2004,Sterling
38640,The Secret Garden Coloring Book,Brian Doherty/Frances Hodgson Burnett/Thea Kliros,4.25,0486276805,9780486276809,eng,48,4,0,7/16/2014,Dover Publications
38643,A Little Princess,Frances Hodgson Burnett/Scott McKowen,4.20,1402714548,9781402714542,en-GB,208,500,54,10/1/2004,Sterling
38647,A Little Princess,Tania Zamorsky/Frances Hodgson Burnett/Lucy Corvino/Arthur Pober,4.16,1402712758,9781402712753,eng,160,3784,84,3/1/2005,Sterling
38648,The Little Princesses,Marion Crawford/Jennie Bond,4.03,0312312156,9780312312152,eng,230,416,65,4/10/2003,St. Martin's Press
38650,Laura Ingalls Wilder Country: The People and places in Laura Ingalls Wilder's life and books,William   Anderson/Leslie A.  Kelly,4.24,0060973463,9780060973469,eng,120,91,7,12/1/1995,Harper Perennial
38656,The Collected Works of C.S. Lewis,C.S. Lewis/Michael Hauge,4.45,0884861511,9780884861515,en-US,537,39,3,3/30/1996,Thomas Nelson
38664,Pedro Páramo,Juan Rulfo,4.05,8433920707,9788433920706,spa,122,504,44,10/31/2013,Anagrama
38665,Pedro Páramo / El Llano en llamas,Juan Rulfo,4.29,9703705774,9788408066439,spa,290,5103,118,4/1/2006,Planeta
38667,Pedro Páramo,Juan Rulfo,4.05,9685208557,9789685208550,spa,132,1386,209,12/1/2009,Editorial RM
38669,Pedro Paramo / El Llano En Llamas,Juan Rulfo,4.29,840804575X,9788408045755,spa,290,6,2,11/1/2002,Planeta Publishing
38670,Pedro Páramo,Juan Rulfo,4.05,351801434X,9783518014349,ger,132,450,32,4/1/1999,Suhrkamp
38673,Peter Pan in Kensington Gardens / Peter and Wendy,J.M. Barrie/Peter Hollindale,4.06,0192839292,9780192839299,eng,288,4206,102,10/28/1999,Oxford University Press
38674,Walt Disney's Peter Pan (A Little Golden Book),Walt Disney Company/Al Dempster,4.39,0736402381,9780736402385,eng,24,5661,87,1/23/2007,Golden/Disney
38677,Peter Pan And Wendy,J.M. Barrie/Ken Geist,4.08,0439672570,9780439672573,eng,224,141,23,10/1/2004,Orchard Books
38678,Peter Pan,J.M. Barrie/Tim Curry,4.08,0743564529,9780743564526,eng,5,46,7,10/5/2006,Simon  Schuster Audio
38680,Adventures of Huckleberry Finn,Mark Twain,3.82,0440300282,9780440300281,eng,352,90,2,11/15/1977,Laurel
38686,Alice in Wonderland / Hunting of the Snark,Lewis Carroll/Donald J. Gray,4.06,0393958043,9780393958041,eng,416,1404,87,4/17/1992,W. W. Norton & Company
38695,Holes,Louis Sachar,3.96,0440419468,9780440419464,eng,233,2699,230,3/11/2003,Yearling Books
38700,Rabbit Hole,David Lindsay-Abaire,4.06,1559362901,9781559362900,eng,157,6634,185,9/1/2006,Theatre Communications Group
38707,A Magic Crystal? (Marvin Redpost),Louis Sachar,3.76,0747562830,9780747562832,eng,128,227,21,5/2/2005,Bloomsbury Publishing PLC
38709,Holes (Holes  #1),Louis Sachar,3.96,0439244196,9780439244190,eng,233,887554,17547,9/2/2000,Scholastic
38710,Super Fast Out of Control,Louis Sachar,3.75,0747566828,9780747566823,eng,128,0,0,5/2/2005,Bloomsbury Publishing PLC
38717,The Anthology at the End of the Universe: Leading Science Fiction Authors on Douglas Adams' The Hitchhiker's Guide to the Galaxy,Glenn Yeffeth/Don DeBrandt/Cory Doctorow/Bruce Bethke/Adam Roberts/Lawrence Watt-Evans/Selina Rosen/Mark W. Tiedemann/Jacqueline Carey/Susan Sizemore/Vox Day/Stephen Baxter/A.M. Dellamonica/Marguerite Krause/John Shirley/Adam-Troy Castro/Amy Berner/Maria  Alexander/Marie-Catherine Caillava/Mike Byrne,3.86,1932100563,9781932100563,eng,240,129,10,3/11/2005,Smart Pop
38723,The Feminine Mystique,Betty Friedan/Anna Quindlen,3.86,0393322572,9780393322576,eng,592,10108,650,9/17/2001,W. W. Norton  Company
38724,Betty Friedan and the Making of "The Feminine Mystique": The American Left  the Cold War  and Modern Feminism,Daniel Horowitz,3.59,1558492763,9781558492769,eng,384,58,6,9/27/2000,University of Massachusetts Press
38735,James Herriot's Treasury for Children: Warm and Joyful Tales by the Author of All Creatures Great and Small,James Herriot/Ruth Brown/Peter Barrett,4.45,0312085125,9780312085124,eng,260,10128,245,9/1/1992,St. Martin's Press
38736,James Herriot's Dog Stories,James Herriot/Victor G. Ambrus,4.40,0312364520,9780312364526,eng,464,5692,214,11/14/2006,St. Martin's Griffin
38737,The Real James Herriot: A Memoir of My Father,Jim Wight,4.20,0345434900,9780345434906,en-US,371,4247,153,5/1/2001,Ballantine Books
38739,The Lord God Made Them All,James Herriot,4.42,0312966202,9780312966201,eng,373,12580,197,9/15/1998,St. Martin's Paperbacks
38746,Who Was Mark Twain?,April Jones Prince/Nancy Harrison/John   O'Brien,4.16,0448433192,9780448433196,eng,112,529,56,5/24/2004,Grosset & Dunlap
38747,Roughing It,Mark Twain/Henry B. Wonham,3.89,0743436504,9780743436502,eng,560,5846,494,4/29/2003,Pocket Books
38750,The Complete Essays of Mark Twain,Mark Twain/Charles Neider,4.33,0306809575,9780306809576,eng,732,195,15,11/2/2000,Da Capo Press
38752,Death of a Salesman,Arthur  Miller,3.51,0670261556,9780670261550,eng,139,1223,104,5/18/1949,Viking Books
38755,The Portable Arthur Miller,Arthur  Miller/Harold Clurman/Christopher Bigsby,4.21,0142437557,9780142437551,eng,575,232,6,7/29/2003,Penguin Books
38756,Collected Plays 1944-1961,Arthur  Miller/Tony Kushner,4.22,193108291X,9781931082914,en-US,774,419,10,2/2/2006,Library of America
38761,Incident at Vichy,Arthur  Miller,3.96,0140481931,9780140481938,eng,80,686,54,4/2/1985,Penguin Books
38769,Discovering Great Artists: Hands-On Art for Children in the Styles of the Great Masters,MaryAnn F. Kohl/Kim Solga/Rebecca Van Slyke,4.24,0935607099,9780935607093,eng,144,400,29,5/1/1997,Chicago Review Press
38773,The Portable Thomas Jefferson,Thomas Jefferson/Merrill D. Peterson,4.05,0140150803,9780140150803,eng,589,171,6,10/27/1977,Penguin Classics
38775,Autobiography of Thomas Jefferson,Thomas Jefferson,3.89,0486442896,9780486442891,eng,112,696,34,6/3/2005,Dover Publications
38786,Juan Rulfo's Mexico,Juan Rulfo/Carlos Fuentes/Margo Glantz/Jorge Alberto Lozoya/Eduardo Rivero/Víctor Jiménez/E. Billeter,4.47,158834097X,9781588340979,eng,223,41,3,8/17/2002,Smithsonian Books
38787,Pedro Páramo,Juan Rulfo/Margaret Sayers Peden/Susan Sontag,4.05,0802133908,9780802133908,eng,128,28102,1511,3/10/1994,Grove Press
38788,The Burning Plain and Other Stories,Juan Rulfo/Kermit Oliver/George D. Schade,4.19,0292701322,9780292701328,en-US,191,337,45,1/1/1971,University of Texas Press
38803,Laughter and Tears: A Family's Journey to Understanding the Autism Spectrum,Ann Hewetson,4.00,1843103311,9781843103318,eng,224,4,1,1/15/2005,Jessica Kingsley Publishers
38804,The Irish Anatomist: A Study of Flann O'Brien,Keith Donohue,5.00,1930901356,9781930901353,eng,222,1,0,7/25/2003,Academica Press
38826,Quito 1599: City and Colony in Transition,Kris Lane/Lyman L. Johnson,3.52,082632357X,9780826323576,eng,312,22,2,7/26/2002,University of New Mexico Press
38827,1599: A Year in the Life of William Shakespeare,James Shapiro,4.09,0571214800,9780571214808,eng,429,34,6,9/1/2005,Faber & Faber
38830,Stranger from the Past,Penny Jordan,3.23,0373115997,9780373115990,eng,224,29,7,9/24/1993,Harlequin Presents
38835,The Olive Farm: A Memoir of Life  Love  and Olive Oil in the South of France,Carol Drinkwater,3.81,0142001309,9780142001301,eng,336,3269,174,6/25/2002,Penguin Books
38855,Confederates in the Attic: Dispatches from the Unfinished Civil War,Tony Horwitz,4.09,067975833X,9780679758334,eng,406,19207,1596,2/22/1999,Vintage
38860,Convergence Culture: Where Old and New Media Collide,Henry Jenkins,3.85,0814742815,9780814742815,en-GB,308,3147,118,8/1/2006,New York University Press
38874,The Sling and the Stone: On War in the 21st Century,Thomas X. Hammes,3.89,0760324077,9780760324073,eng,336,698,36,2/17/2006,Zenith Press
38892,Mistletoe,Hailey Abbott/Melissa de la Cruz/Aimee Friedman/Nina Malkin,3.41,0439863686,9780439863681,eng,222,541,57,10/1/2006,Scholastic Paperbacks
38898,The Guide to Hollywood and Beverly Hills,Charles Lockwood,4.33,0517550369,9780517550366,eng,174,3,0,1/16/1984,Random House Value Publishing
38905,Follow Your Heart's Vegetarian Soup Cookbook,Janice Cook Migliaccio,3.47,0880071311,9780880071314,eng,127,15,1,12/31/1983,Woodbridge Press Publishing Company
38911,Your Best Friend's Boyfriend (Follow Your Heart  #1),J.E. Bright,3.34,0439791405,9780439791403,eng,240,49,5,1/1/2006,Scholastic Paperbacks
38913,Follow Your Heart,Susanna Tamaro/John T. Cullen,3.59,0385316577,9780385316576,eng,208,3294,213,8/1/1996,Delta
38917,Naughty Little Secret,Shayla Black/Shelley Bradley,3.73,1599982935,9781599982939,eng,212,2323,161,8/1/2006,Samhain Publishing
38918,No Accident (Little Secrets  #2),Emily Blake,4.16,0439829135,9780439829137,eng,160,324,16,5/1/2006,Scholastic Paperbacks
38924,Dirty Little Secrets (Marisela Morales/Dirty #1),Julie Leto,3.58,1416501622,9781416501626,eng,352,444,51,5/31/2005,Gallery Books
38925,Dirty Little Secrets,Joy King,4.15,031235407X,9780312354077,eng,256,304,31,5/30/2006,St. Martin's Griffin
38928,Three Little Secrets (MacLachlan Family  #4),Liz Carlyle,3.84,0743496124,9780743496124,eng,384,1181,50,4/1/2006,Pocket Star
38936,Lori's Little Secret (Bravo Family  #15) (Bravo Family Ties Miniseries  #3),Christine Rimmer,3.76,0373246838,9780373246830,eng,248,101,6,5/1/2005,Silhouette
38951,The Day My Butt Went Psycho,Andy Griffiths/Miles Thompson,3.73,0439424690,9780439424691,eng,220,1853,232,4/1/2003,Scholastic  Inc.
38955,Just Disgusting!,Andy Griffiths/Terry Denton,3.83,0330363689,9780330363686,eng,180,70,3,8/1/2002,Pan Australia
38970,Thorn in Her Side (The Princess School  #7),Jane B. Mason/Sarah Hines Stephens,3.88,0439798736,9780439798730,eng,144,214,8,1/1/2006,Scholastic Paperbacks
38977,The Princess of the Chalet School,Elinor M. Brent-Dyer,4.08,000690601X,9780006906018,eng,159,465,21,1/1/2000,HarperCollins
38980,The Princess Diaries (The Princess Diaries  #1),Meg Cabot,3.78,0613371658,9780613371650,eng,283,216359,4137,7/1/2001,Turtleback
38986,Let Down Your Hair,Jane B. Mason/Sarah Hines Stephens,3.83,043962939X,9780439629393,eng,144,450,12,12/1/2004,Scholastic Paperbacks
38988,Awakening (Chasing Yesterday  #1),Robin Wasserman,3.95,0439933382,9780439933384,en-US,207,2569,297,5/1/2007,Scholastic Paperbacks
38989,Betrayal (Chasing Yesterday  #2),Robin Wasserman,3.96,0439933412,9780439933414,en-US,209,1435,101,7/1/2007,Scholastic Paperbacks
38990,Fun Home: A Family Tragicomic,Alison Bechdel,4.08,0618477942,9780618477944,eng,240,48966,3928,6/8/2006,Houghton Mifflin Company
38992,Second Home: Finding Your Place in the Fun (Better Homes and Gardens),Denny Caringer/Better Homes and Gardens,3.83,0696211521,9780696211522,eng,216,6,1,10/15/2000,Better Homes and Gardens Books
39000,Six Frigates: The Epic History of the Founding of the U. S. Navy,Ian W. Toll,4.32,0393058476,9780393058475,eng,560,3966,322,10/17/2006,W. W. Norton  Company
39001,Power  Sex  Suicide: Mitochondria and the Meaning of Life,Nick Lane,4.24,0199205647,9780199205646,eng,354,2221,151,12/1/2006,Oxford University Press  USA
39004,Die Tagebücher einer Nanny,Emma McLaughlin/Nicola Kraus,3.42,3442545536,9783442545537,ger,344,38,2,2/1/2003,Goldmann
39020,1491: New Revelations of the Americas Before Columbus,Charles C. Mann,4.02,1400032059,9781400032051,eng,541,56290,3238,10/10/2006,Vintage
39022,Saint Ignatius Loyola: The Pilgrim Years 1491-1538,James Brodrick,4.09,0898706831,9780898706833,eng,350,11,1,11/1/1998,Ignatius Press
39026,Deep Storm (Jeremy Logan  #1),Lincoln Child,3.87,0385515502,9780385515504,eng,370,21502,801,3/15/2007,Doubleday Books
39027,Death Match,Lincoln Child,3.79,0307275566,9780307275561,eng,388,8699,410,10/31/2006,Anchor Books
39028,The Wheel of Darkness (Pendergast  #8),Douglas Preston/Lincoln Child,3.93,0446580287,9780446580281,eng,388,21797,1002,8/28/2007,Grand Central Publishing
39030,Reliquary (Pendergast  #2),Douglas Preston/Lincoln Child,4.01,0765354950,9780765354952,eng,464,32325,1044,8/1/2005,Tor Books
39031,The Cabinet of Curiosities (Pendergast  #3),Douglas Preston/Lincoln Child,4.25,0446611239,9780446611237,eng,629,34650,1722,6/1/2003,Warner Books
39033,Still Life With Crows (Pendergast  #4),Douglas Preston/Lincoln Child,4.18,0446612766,9780446612760,eng,564,26865,1228,7/1/2004,Grand Central Publishing
39034,Dancing on My Grave,Gelsey Kirkland/Greg Lawrence,3.80,051509465X,9780515094657,eng,363,1593,133,11/1/1987,Jove
39035,Dancing on His Grave: A True Story of Survival and Triumph,Barbara Richard,3.76,1412086531,9781412086530,eng,296,16,4,6/5/2006,Trafford Publishing
39045,I Don't Know How She Does It (Kate Reddy  #1),Allison Pearson,3.33,0375713751,9780375713750,eng,368,16763,1420,8/26/2003,Anchor Books
39046,I Don't Know How She Does It (Kate Reddy  #1),Allison Pearson,3.33,0099428385,9780099428381,eng,368,214,25,5/1/2003,Vintage
39068,Perfect Girls  Starving Daughters: The Frightening New Normalcy of Hating Your Body,Courtney E. Martin,3.78,0743287967,9780743287968,en-US,352,1116,125,4/17/2007,Free Press
39077,The 21 Success Secrets of Self-Made Millionaires: How to Achieve Financial Independence Faster and Easier Than You Ever Thought Possible,Brian Tracy,4.05,1583762051,9781583762059,eng,91,1627,88,11/13/2000,Berrett-Koehler Publishers
39081,The Cake Book,Tish Boyle/John Uher,4.19,0471469335,9780471469339,eng,384,100,12,4/14/2006,Houghton Mifflin Harcourt
39088,Grand Finales: A Modernist View of Plated Desserts,Tish Boyle/Timothy Moriarty,4.24,0471292516,9780471292517,eng,288,17,0,11/7/1997,Wiley
39093,The Making of the Fittest: DNA and the Ultimate Forensic Record of Evolution,Sean B. Carroll/Jamie W. Carroll/Leanne M. Olds,4.07,0393061639,9780393061635,eng,304,2611,105,10/17/2006,W. W. Norton  Company
39097,The Bride Finder (St. Leger  #1),Susan Carroll,3.84,0449003884,9780449003886,eng,416,1242,96,1/30/1999,Ivy Books
39099,The Courtesan (The Dark Queen Saga  #2),Susan Carroll,3.90,0345437977,9780345437976,eng,560,2218,104,7/26/2005,Ballantine Books
39101,Giovanni and Lusanna: Love and Marriage in Renaissance Florence,Gene A. Brucker,3.57,0520244958,9780520244955,eng,160,268,25,12/14/2004,University of California Press
39102,The Collected Poetry  1968-1998,Nikki Giovanni/Virginia C. Fowler,4.42,0060724293,9780060724290,eng,512,1249,52,1/23/2007,William Morrow
39103,Mozart's Don Giovanni (the Dover Opera Libretto Series),Wolfgang Amadeus Mozart/Lorenzo Da Ponte/Ellen H. Bleiler,3.94,0486249441,9780486249445,eng,128,51,2,10/1/1985,Dover Publications
39105,Love Poems,Nikki Giovanni,4.26,0688149898,9780688149895,eng,96,1743,134,2/14/1997,William Morrow
39106,Rosa,Nikki Giovanni/Bryan Collier,4.35,0805071067,9780805071061,en-US,40,6097,635,10/1/2005,Henry Holt and Co. (BYR)
39124,The covert war against rock: what you don't know about the deaths of Jim Morrison  Tupac Shakur  Michael Hutchence  Brian Jones  Jimi Hendrix  Phil Ochs  Bob Marley  Peter Tosh  John Lennon  The Notorious B.I.G,Alex Constantine,3.58,092291561X,9780922915613,eng,280,85,8,5/1/2000,Feral House
39141,Gale Gand's Short + Sweet : Quick Desserts with Eight Ingredients or Less,Gale Gand/Julia Moskin/Tim Turner,3.71,1400047331,9781400047338,eng,160,24,4,1/13/2004,Clarkson Potter/Publishers
39149,What Angels Fear (Sebastian St. Cyr  #1),C.S. Harris,3.89,0451219716,9780451219718,eng,410,10168,1077,10/3/2006,Signet
39173,Breaking Free from Compulsive Eating,Geneen Roth,4.01,0452270847,9780452270848,eng,224,182,12,9/1/1993,Plume
39175,When Food Is Love: Exploring the Relationship Between Eating and Intimacy,Geneen Roth,4.04,0452268184,9780452268180,eng,224,1536,134,7/1/1992,Plume Books
39177,You're Born an Original  Don't Die a Copy!,John Mason,4.06,0884193551,9780884193555,eng,120,178,24,12/1/1993,Insight International
39180,Orin Aoraiosaa: Songs for Selected Heads,John    Mason,4.39,1881244067,9781881244066,eng,450,39,3,1/1/1997,Yoruba Theological Archministry
39181,Guide to Stress Reduction,L. John Mason,4.22,1587610914,9781587610912,eng,326,9,1,5/22/2001,Celestial Arts
39191,La máquina de follar,Charles Bukowski,3.92,8433920448,9788433920447,spa,190,951,85,7/1/1995,Anagrama
39201,Getting a Grip on the Basics: Building a Firm Foundation for the Victorious Christian Life,Beth A. Jones,4.67,1577948262,9781577948261,eng,124,9,0,5/1/2006,Harrison House
39213,Freedom Riders: John Lewis and Jim Zwerg on the Front Lines of the Civil Rights Movement,Ann Bausum,3.98,0792241738,9780792241737,eng,80,254,57,12/27/2005,National Geographic Children's Books
39242,The Milagro Beanfield War,John     Nichols,4.10,0805063749,9780805063745,eng,456,9120,395,2/15/2000,Holt McDougal
39245,The Magic Journey,John     Nichols,3.91,0805063390,9780805063394,eng,528,449,28,2/15/2000,Holt Paperbacks
39266,Captain Slaughterboard Drops Anchor,Mervyn Peake,4.09,0763616257,9780763616250,en-US,48,165,17,12/31/2001,Candlewick Press (MA)
39286,Hide-and-Seek with Angels: The Life of J.M. Barrie,Lisa Chaney,3.91,0099453231,9780099453239,eng,448,66,11,5/16/2006,Arrow
39302,The Hunted (Vampire Huntress  #3),L.A. Banks,4.14,0312937725,9780312937720,eng,565,2732,79,6/13/2005,St. Martin's Paperbacks
39303,The Bitten (Vampire Huntress  #4),L.A. Banks,4.24,0312324081,9780312324087,en-US,435,2447,63,6/13/2005,St. Martin's Griffin
39304,The Forsaken (Vampire Huntress  #7),L.A. Banks,4.35,0312352352,9780312352356,eng,448,1878,36,6/27/2006,St. Martin's Griffin
39305,Minion (Vampire Huntress  #1),L.A. Banks,3.44,0312987013,9780312987015,eng,286,5531,493,5/4/2004,St. Martin's Paperback
39306,The Awakening (Vampire Huntress  #2),L.A. Banks,4.00,0312987021,9780312987022,eng,300,3173,133,12/28/2004,St. Martin's Paperbacks
39307,The Forbidden (Vampire Huntress  #5),L.A. Banks,4.27,0312940025,9780312940027,eng,490,2133,42,6/27/2006,St. Martin's Paperbacks
39308,The Damned (Vampire Huntress  #6),L.A. Banks,4.28,0312336241,9780312336240,eng,487,69,3,1/24/2006,St. Martin's Griffin
39309,The Damned (Vampire Huntress  #6),L.A. Banks,4.28,0312934432,9780312934439,eng,492,1993,38,1/2/2007,St. Martin's Paperbacks
39311,Brand New Justice: How Branding Places and Products Can Help the Developing World,Simon Anholt,3.69,0750666005,9780750666008,en-US,184,15,0,1/15/2005,Routledge
39315,Katie's Big Move (Junior Gymnasts  #2),Teddy Slater/Wayne Alfano,3.75,0590859986,9780590859981,eng,77,12,0,12/31/1996,Scholastic
39317,Amanda's Unlucky Day (Junior Gymnasts  #6),Teddy Slater/Wayne Alfano,3.50,0590959883,9780590959889,eng,78,6,1,12/31/1997,Apple
39339,Beat That! Cookbook,Ann Hodgman,4.31,0395971780,9780395971789,eng,208,34,1,10/7/1999,Rux Martin/Houghton Mifflin Harcourt
39346,Stake That (Blood Coven Vampire  #2),Mari Mancusi,3.97,0425212106,9780425212103,eng,288,5449,191,12/5/2006,Berkley
39347,Sk8er Boy (First Kiss Club #1),Mari Mancusi,3.72,0843956046,9780843956047,eng,181,357,32,10/1/2005,Leisure Books
39357,Bride & Groom (A Dog Lover's Mystery  #16),Susan Conant/Maxwell Award,3.78,0425200744,9780425200742,eng,262,263,19,1/4/2005,Berkley
39358,Stud Rites (A Dog Lover's Mystery #9),Susan Conant,3.81,0425201597,9780425201596,eng,237,322,16,3/1/2005,Berkley Prime Crime Books
39359,The Dogfather (A Dog Lover's Mystery  #15),Susan Conant,3.83,0425194590,9780425194591,eng,272,320,20,2/3/2004,Berkley
39360,Steamed (A Gourmet Girl Mystery  #1),Jessica Conant-Park/Susan Conant,3.45,0425210383,9780425210383,eng,320,956,93,2/6/2007,Berkley
39361,Paws Before Dying (A Dog Lover's Mystery  #4),Susan Conant,3.90,0425144305,9780425144305,eng,197,427,20,1/1/1960,Berkley Books
39363,A New Leash on Death (A Dog Lover's Mystery  #1),Susan Conant,3.79,0425146227,9780425146224,eng,180,1097,71,4/1/1994,Berkley Prime Crime
39365,Scratch the Surface (A Cat Lover's Mystery #1),Susan Conant,3.34,0425206114,9780425206119,eng,288,23,2,7/5/2006,Berkley
39382,Corvette,Jerry Burton,4.83,0883631210,9780883631218,eng,320,6,1,10/1/2006,Universe Publishing(NY)
39392,Lucifer's Shadow,David Hewson,3.57,0385338058,9780385338059,eng,369,586,52,7/26/2005,Delta
39396,The Key,Lynsay Sands,4.04,084394482X,9780843944822,eng,313,2152,89,1/1/2003,Leisure Books
39397,The Deed (Deed  #1),Lynsay Sands,3.94,0843948108,9780843948103,eng,313,3048,168,12/1/2004,Leisure Books
39398,The Chase (Deed  #3),Lynsay Sands,4.06,0843953241,9780843953244,eng,374,2098,68,12/1/2004,Leisure Books
39399,Bliss,Lynsay Sands,3.97,0843949090,9780843949094,eng,394,1742,108,9/1/2001,Leisure Books
39400,The Perfect Wife,Lynsay Sands,3.86,084395499X,9780843954999,eng,354,2712,131,10/1/2005,Leisure Books
39401,Sweet Revenge,Lynsay Sands,3.99,0843946806,9780843946802,eng,400,1786,90,2/1/2004,Leisure Books
39402,The Reluctant Reformer,Lynsay Sands,3.91,0843949740,9780843949742,eng,371,1274,61,2/3/2002,Leisure
39403,Love Is Blind,Lynsay Sands,3.99,0843955007,9780843955002,eng,342,3488,207,8/1/2006,Leisure Books
39418,Standard Catalog of Smith & Wesson,Jim Supica/Richard Nahas,4.44,089689293X,9780896892934,en-US,432,38,1,1/1/2007,Gun Digest Books
39433,Korea's Place in the Sun: A Modern History,Bruce Cumings,3.77,0393327027,9780393327021,eng,544,647,67,9/17/2005,W. W. Norton  Company
39440,Mighty Love,Howard Chaykin,3.12,1563899310,9781563899317,eng,96,51,3,2/1/2005,DC Comics
39441,Challengers of the Unknown: Stolen Moments  Borrowed Time,Howard Chaykin/Michelle Madsen,2.82,1401209416,9781401209414,eng,144,44,8,3/29/2006,DC Comics
39442,Black Kiss,Howard Chaykin,3.56,1560973803,9781560973805,eng,136,277,28,5/16/2000,Eros Comix
39444,Son of Superman,Howard Chaykin/David Tischman/J.H. Williams III/Mick Gray/Lee Loughridge,3.38,1563895951,9781563895951,eng,95,11,1,1/1/2000,DC Comics
39470,Castle Diary: The Journal of Tobias Burgess,Richard Platt/Chris Riddell,3.82,0763621641,9780763621643,eng,128,1155,66,7/14/2003,Candlewick
39473,Disaster!: Catastrophes That Shook the World,Richard Bonson/Richard Platt,4.06,0789420341,9780789420343,eng,63,16,2,9/1/1997,DK Publishing (Dorling Kindersley)
39476,Stephen Biesty's Incredible Explosions,Stephen Biesty/Richard Platt,4.41,0789410249,9780789410245,eng,32,30,2,7/1/1996,DK Publishing (Dorling Kindersley)
39501,The Burglar Who Thought He Was Bogart (Bernie Rhodenbarr  #7),Lawrence Block,3.89,0060872799,9780060872793,en-US,400,2134,99,10/31/2006,HarperTorch
39503,Hit Parade (John Keller  #3),Lawrence Block,3.86,0060840889,9780060840884,eng,295,104,12,7/3/2006,William Morrow
